vendor_number,VendorName,brand,TotalSalesDollars,TotalSalesQuantity,TotalSalesPrice,TotalExciseTax,TotalPurchaseDollars,TotalPurchaseQuantity,VendorPurchasePrice,ActualProductPrice,TotalFreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
6213,MHW LTD,2027,411.82000000000005,18.0,323.86000000000007,14.2,49.98,3,16.66,16.66,9621.580000000002,361.84000000000003,87.86362974114904,6.0,8.239695878351341
6213,MHW LTD,2667,4819.209999999978,279.0,3607.9499999999794,220.0599999999999,3194.5800000000004,222,14.39,14.39,9621.580000000002,1624.6299999999778,33.71154193322111,1.2567567567567568,1.5085582455283566
6213,MHW LTD,4511,2379.9300000000003,7.0,2379.9300000000003,5.53,1499.94,6,249.99,249.99,9621.580000000002,879.9900000000002,36.975457261348026,1.1666666666666667,1.5866834673386936
6213,MHW LTD,4605,4029.6900000000005,31.0,3119.7599999999984,24.419999999999995,198.46,2,99.23,99.23,9621.580000000002,3831.2300000000005,95.07505540128398,15.5,20.304796936410362
6213,MHW LTD,4696,9922.359999999928,664.0,6592.649999999932,523.4300000000026,4398.78,334,13.17,13.17,9621.580000000002,5523.579999999928,55.6680064017025,1.9880239520958083,2.2557072642868996
6213,MHW LTD,4703,2560.1399999999776,2586.0,1187.0100000000093,133.13999999999785,7.699999999999999,10,0.77,0.77,9621.580000000002,2552.4399999999778,99.69923519807512,258.6,332.4857142857114
6213,MHW LTD,4705,3113.5499999999506,3145.0,1307.7900000000104,162.21999999999886,118.56000000000002,156,0.76,0.76,9621.580000000002,2994.9899999999507,96.19212795683379,20.16025641025641,26.261386639675692
6213,MHW LTD,5295,359.82,18.0,99.94999999999999,14.16,257.04,24,10.71,10.71,9621.580000000002,102.77999999999997,28.564282141070528,0.75,1.399859943977591
6213,MHW LTD,5376,1221.0600000000002,94.0,402.69000000000017,74.07000000000001,625.2800000000001,64,9.77,9.77,9621.580000000002,595.7800000000001,48.79203315152408,1.46875,1.9528211361310133
6213,MHW LTD,5408,218.31,19.0,80.42999999999999,14.979999999999999,176.8,20,8.84,8.84,9621.580000000002,41.50999999999999,19.01424579726077,0.95,1.234785067873303
6213,MHW LTD,5414,2500.869999999998,313.0,1478.1500000000015,246.7299999999995,1703.5499999999997,277,6.15,6.15,9621.580000000002,797.3199999999983,31.881705166601982,1.1299638989169676,1.468034398755539
6213,MHW LTD,5517,2953.4099999999985,159.0,1869.0000000000007,125.32000000000008,394.06000000000006,34,11.59,11.59,9621.580000000002,2559.3499999999985,86.65745697346456,4.676470588235294,7.494823123382221
6213,MHW LTD,5629,15543.709999999752,1729.0,10913.859999999788,549.2299999999973,1607.5800000000002,229,7.02,7.02,9621.580000000002,13936.129999999752,89.65768146729432,7.550218340611353,9.669011806566237
6213,MHW LTD,5737,1800.9400000000007,106.0,1342.2100000000005,83.52000000000008,428.15999999999997,32,13.38,13.38,9621.580000000002,1372.7800000000007,76.22574877563939,3.3125,4.206231315396115
6213,MHW LTD,5838,9808.729999999969,427.0,5292.27999999997,336.5500000000001,8300.25,465,17.85,17.85,9621.580000000002,1508.4799999999686,15.378953238594328,0.9182795698924732,1.1817391042438443
6213,MHW LTD,7828,4850.449999999949,655.0,3564.219999999955,516.4400000000024,2543.2200000000016,398,6.39,6.39,9621.580000000002,2307.2299999999473,47.567339112865234,1.6457286432160805,1.9072081848994369
6213,MHW LTD,8019,119.87999999999998,12.0,89.91,12.600000000000001,100.66,14,7.19,7.19,9621.580000000002,19.219999999999985,16.032699366032688,0.8571428571428571,1.190939797337572
6215,MOONLIGHT MEADERY,20954,1519.0500000000004,95.0,719.5500000000003,5.439999999999997,355.3,34,10.45,10.45,365.6100000000001,1163.7500000000005,76.61038148843028,2.7941176470588234,4.2754010695187175
6355,NICHE W & S,5680,5132.209999999883,2579.0,2670.5799999999404,131.94999999999754,1125.66,771,1.46,1.46,551.2099999999999,4006.549999999883,78.06675876474218,3.345006485084306,4.559289661176449
6355,NICHE W & S,7629,9058.739999999956,526.0,5157.089999999959,414.42000000000047,3326.6799999999994,218,15.26,15.26,551.2099999999999,5732.059999999957,63.27657047227302,2.4128440366972477,2.7230572222155294
6359,OLE SMOKY DISTILLERY LLC,1328,1998.7500000000005,125.0,831.4800000000004,98.51000000000003,499.6,40,12.49,12.49,1922.0,1499.1500000000005,75.00437773608506,3.125,4.000700560448359
6359,OLE SMOKY DISTILLERY LLC,1762,4845.1799999999785,282.0,3414.019999999983,222.2699999999996,4389.84,312,14.07,14.07,1922.0,455.3399999999783,9.39779327083783,0.9038461538461539,1.1037258761139308
6359,OLE SMOKY DISTILLERY LLC,2108,143.91,9.0,127.91999999999999,7.1000000000000005,25.18,2,12.59,12.59,1922.0,118.72999999999999,82.50295323466055,4.5,5.715250198570294
6359,OLE SMOKY DISTILLERY LLC,2129,645.6600000000001,34.0,398.7900000000001,26.799999999999994,244.08,18,13.56,13.56,1922.0,401.58000000000004,62.196821856704766,1.8888888888888888,2.6452802359882006
6359,OLE SMOKY DISTILLERY LLC,2215,5487.7899999999845,321.0,3171.1499999999864,252.82999999999979,4906.44,354,13.86,13.86,1922.0,581.3499999999849,10.593517609091938,0.9067796610169492,1.1184871311989926
6785,PALM BAY INTERNATIONAL INC,2684,11310.659999999978,234.0,7625.479999999976,184.5100000000001,10559.240000000002,277,38.12,38.12,13605.409999999998,751.4199999999764,6.643467313136261,0.8447653429602888,1.0711623185001928
6785,PALM BAY INTERNATIONAL INC,5658,234.89,11.0,119.93999999999998,8.67,214.08,16,13.38,13.38,13605.409999999998,20.809999999999974,8.85946613308356,0.6875,1.0972066517189834
6785,PALM BAY INTERNATIONAL INC,8746,138155.94000000219,20406.0,38329.33000000178,2285.739999999976,124125.54000000223,30877,4.02,4.02,13605.409999999998,14030.39999999995,10.155480828402839,0.6608802668653043,1.1130339493387074
6785,PALM BAY INTERNATIONAL INC,10057,649.5000000000001,50.0,142.89,5.590000000000002,523.28,62,8.44,8.44,13605.409999999998,126.22000000000014,19.433410315627427,0.8064516129032258,1.2412092952147993
6785,PALM BAY INTERNATIONAL INC,14654,239.76,24.0,19.98,2.7,77.88,12,6.49,6.49,13605.409999999998,161.88,67.51751751751752,2.0,3.078582434514638
6785,PALM BAY INTERNATIONAL INC,15133,119.88,12.0,9.99,1.35,77.4,12,6.45,6.45,13605.409999999998,42.47999999999999,35.43543543543543,1.0,1.5488372093023255
6785,PALM BAY INTERNATIONAL INC,17989,719.4000000000001,60.0,239.80000000000007,13.450000000000001,418.6000000000001,52,8.05,8.05,13605.409999999998,300.8,41.812621629135386,1.1538461538461537,1.7185857620640228
6785,PALM BAY INTERNATIONAL INC,18357,1018.9800000000006,102.0,729.2700000000004,11.299999999999999,185.36,28,6.62,6.62,13605.409999999998,833.6200000000006,81.8092602406328,3.642857142857143,5.497302546396205
6785,PALM BAY INTERNATIONAL INC,18431,1214.73,27.0,1079.76,2.9799999999999995,174.18,6,29.03,29.03,13605.409999999998,1040.55,85.66101108888394,4.5,6.9739924216327935
6785,PALM BAY INTERNATIONAL INC,18432,679.96,4.0,339.98,0.45,339.99,3,113.33,113.33,13605.409999999998,339.97,49.998529325254424,1.3333333333333333,1.9999411747404336
6785,PALM BAY INTERNATIONAL INC,18433,4749.499999999995,50.0,3704.609999999996,5.500000000000002,440.37,7,62.91,62.91,13605.409999999998,4309.129999999996,90.72807663964628,7.142857142857143,10.785248768081376
6785,PALM BAY INTERNATIONAL INC,19349,1511.28,72.0,62.97,8.100000000000001,1167.6,84,13.9,13.9,13605.409999999998,343.68000000000006,22.740987771954906,0.8571428571428571,1.2943473792394657
6785,PALM BAY INTERNATIONAL INC,20050,67.83,17.0,11.97,1.9100000000000001,13.1,5,2.62,2.62,13605.409999999998,54.73,80.68701164676396,3.4,5.177862595419847
6785,PALM BAY INTERNATIONAL INC,22161,9.99,1.0,9.99,0.11,3.35,1,3.35,3.35,13605.409999999998,6.640000000000001,66.46646646646647,1.0,2.982089552238806
6785,PALM BAY INTERNATIONAL INC,22958,404.55000000000007,45.0,197.78000000000003,5.010000000000002,68.55000000000001,15,4.57,4.57,13605.409999999998,336.00000000000006,83.05524657026325,3.0,5.901531728665208
6785,PALM BAY INTERNATIONAL INC,23924,10877.899999999941,1210.0,3820.7499999999586,181.50000000000063,8322.160000000002,1351,6.16,6.16,13605.409999999998,2555.7399999999398,23.494792193345717,0.8956328645447816,1.3071005604314192
6785,PALM BAY INTERNATIONAL INC,23925,1321.5300000000007,147.0,629.3000000000004,22.04999999999999,133.39999999999998,23,5.8,5.8,13605.409999999998,1188.1300000000006,89.90563967522492,6.391304347826087,9.906521739130442
6785,PALM BAY INTERNATIONAL INC,23998,2957.0399999999963,296.0,1338.660000000001,33.009999999999955,270.0,40,6.75,6.75,13605.409999999998,2687.0399999999963,90.86924762600437,7.4,10.951999999999986
6785,PALM BAY INTERNATIONAL INC,24012,1299.4800000000002,52.0,524.7900000000001,5.8000000000000025,188.32,11,17.12,17.12,13605.409999999998,1111.1600000000003,85.5080493735956,4.7272727272727275,6.900382327952423
6785,PALM BAY INTERNATIONAL INC,24013,961.6300000000001,37.0,701.7300000000001,4.09,102.6,6,17.1,17.1,13605.409999999998,859.0300000000001,89.33061572538294,6.166666666666667,9.372612085769982
6785,PALM BAY INTERNATIONAL INC,24015,1063.44,56.0,436.7700000000001,6.250000000000002,567.1800000000001,46,12.33,12.33,13605.409999999998,496.26,46.66553825321598,1.2173913043478262,1.874960330053951
6785,PALM BAY INTERNATIONAL INC,24279,699.9,10.0,349.95,1.11,324.45,7,46.35,46.35,13605.409999999998,375.45,53.64337762537505,1.4285714285714286,2.1571890892279244
6785,PALM BAY INTERNATIONAL INC,24280,2124.75,25.0,764.91,2.79,698.52,12,58.21,58.21,13605.409999999998,1426.23,67.12460289445818,2.0833333333333335,3.04178835251675
6785,PALM BAY INTERNATIONAL INC,24476,699.3000000000002,70.0,409.5900000000002,7.790000000000003,127.30000000000001,19,6.7,6.7,13605.409999999998,572.0000000000002,81.79608179608181,3.6842105263157894,5.493322859387275
6785,PALM BAY INTERNATIONAL INC,25204,3923.429999999991,157.0,2598.9599999999955,17.389999999999983,408.0,24,17.0,17.0,13605.409999999998,3515.429999999991,89.60093591576755,6.541666666666667,9.616249999999978
6785,PALM BAY INTERNATIONAL INC,29118,6280.109999999968,589.0,3219.969999999978,65.55999999999993,6038.400000000006,888,6.8,6.8,13605.409999999998,241.70999999996184,3.8488179347171156,0.6632882882882883,1.0400288155802797
6785,PALM BAY INTERNATIONAL INC,32367,14041.189999999775,1981.0,7269.759999999843,220.32000000000303,12891.68000000004,3272,3.94,3.94,13605.409999999998,1149.5099999997346,8.186699275487,0.605440097799511,1.089166811462876
6785,PALM BAY INTERNATIONAL INC,35577,639.36,64.0,19.98,7.2,213.12,32,6.66,6.66,13605.409999999998,426.24,66.66666666666666,2.0,3.0
6785,PALM BAY INTERNATIONAL INC,36373,359.76,24.0,29.98,2.7,241.44,24,10.06,10.06,13605.409999999998,118.32,32.88859239492995,1.0,1.4900596421471173
6785,PALM BAY INTERNATIONAL INC,38318,107.88,12.0,8.99,1.35,74.4,12,6.2,6.2,13605.409999999998,33.47999999999999,31.03448275862068,1.0,1.4499999999999997
6785,PALM BAY INTERNATIONAL INC,43429,119.88,12.0,9.99,1.35,79.92,12,6.66,6.66,13605.409999999998,39.959999999999994,33.33333333333333,1.0,1.5
6830,PARK STREET IMPORTS LLC,5635,988.5400000000001,46.0,150.43,36.23,479.37,29,16.53,16.53,360.29,509.1700000000001,51.50727335262104,1.5862068965517242,2.0621649247971297
6830,PARK STREET IMPORTS LLC,9103,209.94,6.0,34.99,4.72,162.72,6,27.12,27.12,360.29,47.22,22.492140611603315,1.0,1.2901917404129792
7153,PINE STATE TRADING CO,2089,3760.289999999991,171.0,2594.819999999995,134.84000000000017,545.49,33,16.53,16.53,15884.819999999998,3214.799999999991,85.49340609367891,5.181818181818182,6.893416927899669
7153,PINE STATE TRADING CO,2137,2304.909999999999,59.0,2077.9700000000003,46.569999999999965,29.99,1,29.99,29.99,15884.819999999998,2274.919999999999,98.69886459775003,59.0,76.85595198399463
7153,PINE STATE TRADING CO,2186,2719.1499999999987,85.0,1279.6000000000001,66.99,1427.8799999999999,73,19.56,19.56,15884.819999999998,1291.2699999999988,47.4880017652575,1.1643835616438356,1.9043266941199533
7153,PINE STATE TRADING CO,2382,13616.639999999958,536.0,6446.499999999962,422.3800000000012,11820.3,615,19.22,19.22,15884.819999999998,1796.3399999999583,13.192241257754953,0.8715447154471545,1.1519707621633934
7153,PINE STATE TRADING CO,2458,1404.3200000000002,68.0,860.5600000000003,26.63000000000001,283.20000000000005,24,11.8,11.8,15884.819999999998,1121.1200000000001,79.83365614674717,2.8333333333333335,4.958757062146892
7153,PINE STATE TRADING CO,2467,3636.689999999994,131.0,1899.3100000000004,51.36000000000003,1167.4,65,17.96,17.96,15884.819999999998,2469.289999999994,67.89938103055245,2.0153846153846153,3.1152047284563937
7153,PINE STATE TRADING CO,2487,2295.3199999999997,68.0,807.7600000000001,26.700000000000003,1093.5,50,21.87,21.87,15884.819999999998,1201.8199999999997,52.35958384887509,1.36,2.099058070416095
7153,PINE STATE TRADING CO,2491,3412.149999999998,85.0,1001.7400000000001,33.39000000000001,1506.3300000000002,63,23.91,23.91,15884.819999999998,1905.8199999999977,55.85393373679348,1.3492063492063493,2.2652074910544155
7153,PINE STATE TRADING CO,2498,2761.3599999999997,64.0,1265.7,25.09000000000001,993.82,37,26.86,26.86,15884.819999999998,1767.5399999999995,64.00976330503809,1.7297297297297298,2.778531323579722
7153,PINE STATE TRADING CO,2797,4209.479999999895,4252.0,1518.6600000000124,220.71000000000126,2026.5,2702,0.75,0.75,15884.819999999998,2182.979999999895,51.858661877475356,1.5736491487786826,2.077216876387809
7153,PINE STATE TRADING CO,2802,8971.409999999978,359.0,4548.1799999999785,282.9600000000001,4713.57,249,18.93,18.93,15884.819999999998,4257.839999999978,47.46009824542618,1.4417670682730923,1.903315321507897
7153,PINE STATE TRADING CO,2858,203.88,12.0,84.94999999999999,9.45,53.52,4,13.38,13.38,15884.819999999998,150.35999999999999,73.74926427310183,3.0,3.809417040358744
7153,PINE STATE TRADING CO,3441,575.7600000000001,24.0,383.8400000000001,18.919999999999998,360.79999999999995,20,18.04,18.04,15884.819999999998,214.96000000000015,37.335000694733935,1.2,1.5957871396895793
7153,PINE STATE TRADING CO,3670,11197.739999999947,726.0,6078.129999999945,572.4400000000007,10048.720000000001,836,12.02,12.02,15884.819999999998,1149.0199999999459,10.261177701928705,0.868421052631579,1.1143449115907245
7153,PINE STATE TRADING CO,3702,6820.109999999759,6889.0,2339.369999999953,357.53000000000736,3290.139999999998,4634,0.71,0.71,15884.819999999998,3529.9699999997606,51.75825609850699,1.4866206301251619,2.0728935546814915
7153,PINE STATE TRADING CO,3884,7150.999999999975,200.0,6165.279999999976,157.85000000000005,5028.480000000001,194,25.92,25.92,15884.819999999998,2122.519999999974,29.68144315480326,1.0309278350515463,1.4220997199949037
7153,PINE STATE TRADING CO,4219,3679.3699999999944,263.0,2112.4900000000002,207.30999999999997,1505.8799999999999,141,10.68,10.68,15884.819999999998,2173.4899999999943,59.07234118884477,1.8652482269503545,2.4433354583366502
7153,PINE STATE TRADING CO,4337,1627.63,37.0,307.93,29.129999999999995,69.82,2,34.91,34.91,15884.819999999998,1557.8100000000002,95.71032728568532,18.5,23.31180177599542
7153,PINE STATE TRADING CO,4723,1316.7000000000055,1330.0,430.6500000000025,69.05999999999975,31.57,41,0.77,0.77,15884.819999999998,1285.1300000000056,97.60233918128657,32.4390243902439,41.707317073170906
7153,PINE STATE TRADING CO,4760,6872.119999999973,388.0,3572.9899999999825,305.8700000000002,2515.4700000000003,191,13.17,13.17,15884.819999999998,4356.649999999972,63.39601171108755,2.031413612565445,2.731942738335171
7153,PINE STATE TRADING CO,5654,35.97,3.0,35.97,2.37,9.52,1,9.52,9.52,15884.819999999998,26.45,73.53350013900473,3.0,3.778361344537815
7153,PINE STATE TRADING CO,5685,6468.4799999999905,402.0,2300.6299999999974,316.75000000000006,5017.199999999999,370,13.56,13.56,15884.819999999998,1451.2799999999916,22.43618284357366,1.0864864864864865,1.289260942358286
7153,PINE STATE TRADING CO,5688,1117.1900000000005,81.0,991.2800000000005,31.65000000000002,62.4,8,7.8,7.8,15884.819999999998,1054.7900000000004,94.41455795343674,10.125,17.903685897435906
7153,PINE STATE TRADING CO,5691,705.4900000000002,51.0,565.5900000000003,19.94000000000001,118.05000000000001,15,7.87,7.87,15884.819999999998,587.4400000000003,83.26694921260402,3.4,5.976196526895385
7153,PINE STATE TRADING CO,5693,723.4800000000002,52.0,597.5700000000003,20.330000000000005,60.08,8,7.51,7.51,15884.819999999998,663.4000000000002,91.69569303919943,6.5,12.041944074567247
7153,PINE STATE TRADING CO,5789,2920.8299999999945,167.0,699.6000000000003,131.58000000000013,1572.5,125,12.58,12.58,15884.819999999998,1348.3299999999945,46.162563380956676,1.336,1.8574435612082636
7153,PINE STATE TRADING CO,5818,77.21999999999998,78.0,41.58,3.9799999999999995,19.5,25,0.78,0.78,15884.819999999998,57.719999999999985,74.74747474747474,3.12,3.959999999999999
7153,PINE STATE TRADING CO,6157,22219.93000000016,3007.0,15491.879999999608,1178.9999999999895,16178.92000000005,2692,6.01,6.01,15884.819999999998,6041.010000000111,27.187349375088342,1.1170133729569094,1.3733877168562607
7153,PINE STATE TRADING CO,6168,23674.80000000023,3220.0,15999.099999999591,1262.7899999999966,17564.640000000058,2967,5.92,5.92,15884.819999999998,6110.160000000171,25.808707993309817,1.0852713178294573,1.3478670784029818
7153,PINE STATE TRADING CO,6520,1287.77,23.0,1063.81,18.14999999999999,399.9,10,39.99,39.99,15884.819999999998,887.87,68.94631805368971,2.3,3.2202300575143785
7153,PINE STATE TRADING CO,6532,1049.85,15.0,559.92,11.82,204.36,4,51.09,51.09,15884.819999999998,845.4899999999999,80.53436205172167,3.75,5.137257780387551
7153,PINE STATE TRADING CO,6545,909.9300000000001,7.0,779.94,5.5200000000000005,379.52,4,94.88,94.88,15884.819999999998,530.4100000000001,58.29129713274648,1.75,2.3975811551433392
7153,PINE STATE TRADING CO,7222,194.74,26.0,37.45,2.93,176.4,36,4.9,4.9,15884.819999999998,18.340000000000003,9.4176851186197,0.7222222222222222,1.103968253968254
7153,PINE STATE TRADING CO,9304,11016.98999999995,501.0,6750.929999999954,394.9100000000014,10051.619999999999,699,14.38,14.38,15884.819999999998,965.3699999999517,8.762556741904604,0.7167381974248928,1.0960412351441808
7153,PINE STATE TRADING CO,10453,29984.840000000244,3116.0,15435.179999999702,346.78000000000674,29946.689999999904,5661,5.29,5.29,15884.819999999998,38.15000000033979,0.12723096071327872,0.5504327857269034,1.0012739304410718
7153,PINE STATE TRADING CO,10578,155.88,12.0,12.99,1.35,104.64,12,8.72,8.72,15884.819999999998,51.239999999999995,32.87143956889915,1.0,1.4896788990825687
7153,PINE STATE TRADING CO,13153,143.88,12.0,11.99,1.35,99.24,12,8.27,8.27,15884.819999999998,44.64,31.02585487906589,1.0,1.4498186215235793
7153,PINE STATE TRADING CO,13990,194.85,15.0,25.98,1.6900000000000002,126.6,15,8.44,8.44,15884.819999999998,68.25,35.026943802925324,1.0,1.5390995260663507
7153,PINE STATE TRADING CO,14344,143.88,12.0,11.99,1.35,98.52,12,8.21,8.21,15884.819999999998,45.36,31.526271893244374,1.0,1.4604141291108403
7153,PINE STATE TRADING CO,16315,6147.7099999999555,429.0,4713.709999999962,47.379999999999846,4885.65,517,9.45,9.45,15884.819999999998,1262.0599999999558,20.528944924206982,0.8297872340425532,1.2583197732133813
7153,PINE STATE TRADING CO,16912,63.48,12.0,5.29,1.35,41.28,12,3.44,3.44,15884.819999999998,22.199999999999996,34.97164461247637,1.0,1.5377906976744184
7153,PINE STATE TRADING CO,17182,335.76,24.0,27.98,2.7,109.68,12,9.14,9.14,15884.819999999998,226.07999999999998,67.3338098641887,2.0,3.0612691466083146
7153,PINE STATE TRADING CO,17360,131.88,12.0,10.99,1.35,87.96,12,7.33,7.33,15884.819999999998,43.92,33.30300272975432,1.0,1.499317871759891
7153,PINE STATE TRADING CO,17490,376.71000000000004,29.0,51.96,3.2600000000000002,237.06,27,8.78,8.78,15884.819999999998,139.65000000000003,37.070956438639804,1.0740740740740742,1.5890913692736017
